iteration,seed,active_regimes,block_size,max_components,weight_threshold,alpha_prior,master_seed
1798,4100195159,5,120,10,0.05,0.1,42
1799,3068183949,4,120,10,0.05,0.1,42
1800,1820738194,5,120,10,0.05,0.1,42
1801,4042658325,6,120,10,0.05,0.1,42
1802,1641474021,4,120,10,0.05,0.1,42
1803,2275277392,4,120,10,0.05,0.1,42
1804,1098383868,6,120,10,0.05,0.1,42
1805,449092007,4,120,10,0.05,0.1,42
1806,3537050784,7,120,10,0.05,0.1,42
1807,668290104,7,120,10,0.05,0.1,42
1808,1975366729,7,120,10,0.05,0.1,42
1809,886779192,6,120,10,0.05,0.1,42
1810,1792192417,7,120,10,0.05,0.1,42
1811,163020922,7,120,10,0.05,0.1,42
1812,613823474,5,120,10,0.05,0.1,42
1813,2208418242,6,120,10,0.05,0.1,42
1814,799468693,5,120,10,0.05,0.1,42
1815,1496312514,3,120,10,0.05,0.1,42
1816,743043741,5,120,10,0.05,0.1,42
1817,4031307947,6,120,10,0.05,0.1,42
1818,3039776540,6,120,10,0.05,0.1,42
1819,3680305424,4,120,10,0.05,0.1,42
1820,359753781,4,120,10,0.05,0.1,42
1821,2081132904,4,120,10,0.05,0.1,42
1822,3869508567,7,120,10,0.05,0.1,42
1823,2977103135,5,120,10,0.05,0.1,42
1824,4199366905,4,120,10,0.05,0.1,42
1825,2097602277,2,120,10,0.05,0.1,42
1826,66682250,6,120,10,0.05,0.1,42
1827,3709484887,6,120,10,0.05,0.1,42
1828,782958991,5,120,10,0.05,0.1,42
1829,834123220,5,120,10,0.05,0.1,42
1830,4188029843,2,120,10,0.05,0.1,42
1831,3876778879,5,120,10,0.05,0.1,42
1832,1027291055,4,120,10,0.05,0.1,42
1833,3540748776,3,120,10,0.05,0.1,42
1834,131126499,4,120,10,0.05,0.1,42
1835,729610673,6,120,10,0.05,0.1,42
1836,3390283543,5,120,10,0.05,0.1,42
1837,898719474,6,120,10,0.05,0.1,42
1838,1175943012,7,120,10,0.05,0.1,42
1839,4031790269,6,120,10,0.05,0.1,42
1840,3498424049,4,120,10,0.05,0.1,42
1841,1050885952,3,120,10,0.05,0.1,42
1842,2661420241,6,120,10,0.05,0.1,42
1843,3065212030,2,120,10,0.05,0.1,42
1844,3906794296,7,120,10,0.05,0.1,42
1845,2615195011,5,120,10,0.05,0.1,42
1846,3469469944,6,120,10,0.05,0.1,42
1847,4249527719,3,120,10,0.05,0.1,42
1848,129801448,5,120,10,0.05,0.1,42
1849,859314139,4,120,10,0.05,0.1,42
1850,1269468313,5,120,10,0.05,0.1,42
1851,2425551839,4,120,10,0.05,0.1,42
1852,1137537545,4,120,10,0.05,0.1,42
1853,2837990475,6,120,10,0.05,0.1,42
1854,2346645933,6,120,10,0.05,0.1,42
1855,3830699326,7,120,10,0.05,0.1,42
1856,121397256,6,120,10,0.05,0.1,42
1857,3950735512,6,120,10,0.05,0.1,42
1858,308876058,5,120,10,0.05,0.1,42
1859,2606328852,5,120,10,0.05,0.1,42
1860,3097930498,4,120,10,0.05,0.1,42
1861,457829,7,120,10,0.05,0.1,42
1862,1046657361,3,120,10,0.05,0.1,42
1863,2673829426,6,120,10,0.05,0.1,42
1864,786188744,5,120,10,0.05,0.1,42
1865,3846059997,8,120,10,0.05,0.1,42
1866,3367100034,3,120,10,0.05,0.1,42
1867,3445025435,6,120,10,0.05,0.1,42
1868,4247606441,3,120,10,0.05,0.1,42
1869,3675919481,4,120,10,0.05,0.1,42
1870,2503150400,4,120,10,0.05,0.1,42
1871,2807027362,4,120,10,0.05,0.1,42
1872,1404002651,4,120,10,0.05,0.1,42
1873,773831676,6,120,10,0.05,0.1,42
1874,2125769671,8,120,10,0.05,0.1,42
1875,208413601,6,120,10,0.05,0.1,42
1876,1828326558,6,120,10,0.05,0.1,42
1877,4111229807,8,120,10,0.05,0.1,42
1878,2117577988,7,120,10,0.05,0.1,42
1879,2415408661,6,120,10,0.05,0.1,42
1880,4191858190,3,120,10,0.05,0.1,42
1881,2429815863,4,120,10,0.05,0.1,42
1882,2449185736,6,120,10,0.05,0.1,42
1883,1718969912,4,120,10,0.05,0.1,42
1884,2149514842,5,120,10,0.05,0.1,42
1885,1480168794,7,120,10,0.05,0.1,42
1886,1426481269,6,120,10,0.05,0.1,42
1887,667496868,8,120,10,0.05,0.1,42
1888,1072884806,5,120,10,0.05,0.1,42
1889,2457600415,5,120,10,0.05,0.1,42
1890,2724637717,6,120,10,0.05,0.1,42
1891,1245626995,5,120,10,0.05,0.1,42
1892,4101803096,4,120,10,0.05,0.1,42
1893,1326681968,4,120,10,0.05,0.1,42
1894,959017754,7,120,10,0.05,0.1,42
1895,2660843764,5,120,10,0.05,0.1,42
1896,2129798502,6,120,10,0.05,0.1,42
1897,376364173,5,120,10,0.05,0.1,42
1898,3748969543,5,120,10,0.05,0.1,42
1899,1951139969,7,120,10,0.05,0.1,42
1900,3758824975,5,120,10,0.05,0.1,42
1901,2772525602,4,120,10,0.05,0.1,42
1902,319558271,4,120,10,0.05,0.1,42
1903,4288113018,4,120,10,0.05,0.1,42
1904,3800423921,3,120,10,0.05,0.1,42
1905,4129356739,4,120,10,0.05,0.1,42
1906,3960098425,7,120,10,0.05,0.1,42
1907,3736492667,6,120,10,0.05,0.1,42
1908,3321897700,3,120,10,0.05,0.1,42
1909,258081025,4,120,10,0.05,0.1,42
1910,987352298,5,120,10,0.05,0.1,42
1911,2846717760,4,120,10,0.05,0.1,42
1912,1065184041,5,120,10,0.05,0.1,42
1913,530037620,5,120,10,0.05,0.1,42
1914,2866838995,4,120,10,0.05,0.1,42
1915,699088102,5,120,10,0.05,0.1,42
1916,3815428526,5,120,10,0.05,0.1,42
1917,1238268077,6,120,10,0.05,0.1,42
1918,3901631229,6,120,10,0.05,0.1,42
1919,2117224799,8,120,10,0.05,0.1,42
1920,3466055331,7,120,10,0.05,0.1,42
1921,593668225,6,120,10,0.05,0.1,42
1922,725269065,5,120,10,0.05,0.1,42
1923,1202772733,5,120,10,0.05,0.1,42
1924,532644635,6,120,10,0.05,0.1,42
1925,2193771169,3,120,10,0.05,0.1,42
1926,3577479695,4,120,10,0.05,0.1,42
1927,4203788797,8,120,10,0.05,0.1,42
1928,1909688775,4,120,10,0.05,0.1,42
1929,1451472992,6,120,10,0.05,0.1,42
1930,2423535175,5,120,10,0.05,0.1,42
1931,1443896285,5,120,10,0.05,0.1,42
1932,1530628543,5,120,10,0.05,0.1,42
1933,3129513451,7,120,10,0.05,0.1,42
1934,1950865972,6,120,10,0.05,0.1,42
1935,2579866152,5,120,10,0.05,0.1,42
1936,2062020883,7,120,10,0.05,0.1,42
1937,608612773,5,120,10,0.05,0.1,42
1938,2128059300,7,120,10,0.05,0.1,42
1939,3391919073,2,120,10,0.05,0.1,42
1940,539789640,5,120,10,0.05,0.1,42
1941,2936322407,6,120,10,0.05,0.1,42
1942,3770106756,5,120,10,0.05,0.1,42
1943,609200034,6,120,10,0.05,0.1,42
1944,1991124602,5,120,10,0.05,0.1,42
1945,343607448,7,120,10,0.05,0.1,42
1946,2224463525,3,120,10,0.05,0.1,42
1947,3536484487,5,120,10,0.05,0.1,42
1948,4269168946,3,120,10,0.05,0.1,42
1949,3020823917,3,120,10,0.05,0.1,42
1950,151047283,3,120,10,0.05,0.1,42
1951,2556593167,7,120,10,0.05,0.1,42
1952,437264036,3,120,10,0.05,0.1,42
1953,1116261739,5,120,10,0.05,0.1,42
1954,4030099013,4,120,10,0.05,0.1,42
1955,4261891146,6,120,10,0.05,0.1,42
1956,1926917118,7,120,10,0.05,0.1,42
1957,3093002296,6,120,10,0.05,0.1,42
1958,3334757623,7,120,10,0.05,0.1,42
1959,3249612252,6,120,10,0.05,0.1,42
1960,3462388427,4,120,10,0.05,0.1,42
1961,235301093,7,120,10,0.05,0.1,42
1962,3955366129,5,120,10,0.05,0.1,42
1963,834736908,6,120,10,0.05,0.1,42
1964,3381735061,6,120,10,0.05,0.1,42
1965,789878903,6,120,10,0.05,0.1,42
1966,2618658150,4,120,10,0.05,0.1,42
1967,1989864055,3,120,10,0.05,0.1,42
1968,1012081703,7,120,10,0.05,0.1,42
1969,2335737563,3,120,10,0.05,0.1,42
1970,166837122,3,120,10,0.05,0.1,42
1971,4020323692,4,120,10,0.05,0.1,42
1972,953390391,5,120,10,0.05,0.1,42
1973,325994765,7,120,10,0.05,0.1,42
1974,565979023,4,120,10,0.05,0.1,42
1975,3386761520,5,120,10,0.05,0.1,42
1976,372562784,2,120,10,0.05,0.1,42
1977,2013481184,4,120,10,0.05,0.1,42
1978,2297458627,4,120,10,0.05,0.1,42
1979,1383131453,6,120,10,0.05,0.1,42
1980,3932811693,4,120,10,0.05,0.1,42
1981,1482246458,3,120,10,0.05,0.1,42
1982,1915691100,8,120,10,0.05,0.1,42
1983,3577205850,5,120,10,0.05,0.1,42
1984,1905246395,4,120,10,0.05,0.1,42
1985,2426083192,5,120,10,0.05,0.1,42
1986,1723287492,3,120,10,0.05,0.1,42
1987,824211053,3,120,10,0.05,0.1,42
1988,2929857286,6,120,10,0.05,0.1,42
1989,764478962,6,120,10,0.05,0.1,42
1990,3238397493,4,120,10,0.05,0.1,42
1991,372432735,8,120,10,0.05,0.1,42
1992,3680463435,3,120,10,0.05,0.1,42
1993,1655159876,4,120,10,0.05,0.1,42
1994,91829066,6,120,10,0.05,0.1,42
1995,2293104480,7,120,10,0.05,0.1,42
1996,1189887336,4,120,10,0.05,0.1,42
1997,3231665148,3,120,10,0.05,0.1,42
1998,542203426,3,120,10,0.05,0.1,42
1999,1881878982,7,120,10,0.05,0.1,42
2000,2522968725,5,120,10,0.05,0.1,42
2001,689604857,5,120,10,0.05,0.1,42
2002,1737134841,3,120,10,0.05,0.1,42
2003,3473092814,5,120,10,0.05,0.1,42
2004,726063394,6,120,10,0.05,0.1,42
2005,3109415734,3,120,10,0.05,0.1,42
2006,27832987,6,120,10,0.05,0.1,42
2007,4227559958,5,120,10,0.05,0.1,42
2008,836620297,6,120,10,0.05,0.1,42
2009,3920916823,5,120,10,0.05,0.1,42
2010,3076627794,5,120,10,0.05,0.1,42
2011,3809293120,4,120,10,0.05,0.1,42
2012,1670706128,5,120,10,0.05,0.1,42
2013,465765024,3,120,10,0.05,0.1,42
2014,37885745,7,120,10,0.05,0.1,42
2015,4109111937,5,120,10,0.05,0.1,42
2016,2728640279,4,120,10,0.05,0.1,42
2017,1100365429,5,120,10,0.05,0.1,42
2018,4098087472,6,120,10,0.05,0.1,42
2019,1767321882,5,120,10,0.05,0.1,42
2020,906368034,6,120,10,0.05,0.1,42
2021,2848302502,6,120,10,0.05,0.1,42
2022,1018042013,6,120,10,0.05,0.1,42
2023,1665060179,3,120,10,0.05,0.1,42
2024,625633502,7,120,10,0.05,0.1,42
2025,2627656317,5,120,10,0.05,0.1,42
2026,3201916394,7,120,10,0.05,0.1,42
2027,3830786200,7,120,10,0.05,0.1,42
2028,1514271301,5,120,10,0.05,0.1,42
2029,1365221948,3,120,10,0.05,0.1,42
2030,499948735,6,120,10,0.05,0.1,42
2031,2844643168,7,120,10,0.05,0.1,42
2032,2032699484,6,120,10,0.05,0.1,42
2033,3317877793,7,120,10,0.05,0.1,42
2034,1442420618,6,120,10,0.05,0.1,42
2035,2928671298,4,120,10,0.05,0.1,42
2036,3911278533,4,120,10,0.05,0.1,42
2037,906423397,5,120,10,0.05,0.1,42
2038,997649733,5,120,10,0.05,0.1,42
2039,3459539161,4,120,10,0.05,0.1,42
2040,4235534881,4,120,10,0.05,0.1,42
2041,1869348744,5,120,10,0.05,0.1,42
2042,2323283273,5,120,10,0.05,0.1,42
2043,1953829176,6,120,10,0.05,0.1,42
2044,1229245824,5,120,10,0.05,0.1,42
2045,2928952311,5,120,10,0.05,0.1,42
2046,3328140332,3,120,10,0.05,0.1,42
2047,1033910989,8,120,10,0.05,0.1,42
2048,3764873811,3,120,10,0.05,0.1,42
2049,2663684391,4,120,10,0.05,0.1,42
2050,566792379,6,120,10,0.05,0.1,42
2051,3441565807,4,120,10,0.05,0.1,42
2052,2571821038,7,120,10,0.05,0.1,42
2053,1795288930,7,120,10,0.05,0.1,42
2054,3282736281,3,120,10,0.05,0.1,42
2055,3306149474,6,120,10,0.05,0.1,42
2056,1248960613,4,120,10,0.05,0.1,42
2057,2811723124,3,120,10,0.05,0.1,42
2058,1554021011,5,120,10,0.05,0.1,42
2059,1248647073,7,120,10,0.05,0.1,42
2060,166884726,4,120,10,0.05,0.1,42
2061,636575378,5,120,10,0.05,0.1,42
2062,1909522339,6,120,10,0.05,0.1,42
2063,919944504,8,120,10,0.05,0.1,42
2064,881330556,6,120,10,0.05,0.1,42
2065,2867571464,7,120,10,0.05,0.1,42
2066,162401501,5,120,10,0.05,0.1,42
2067,2311462923,5,120,10,0.05,0.1,42
2068,2717495965,3,120,10,0.05,0.1,42
2069,2266678649,4,120,10,0.05,0.1,42
2070,627615323,5,120,10,0.05,0.1,42
2071,1756379997,8,120,10,0.05,0.1,42
2072,3345669566,5,120,10,0.05,0.1,42
2073,387391476,5,120,10,0.05,0.1,42
2074,4022130063,4,120,10,0.05,0.1,42
2075,1199029562,4,120,10,0.05,0.1,42
2076,1540465301,8,120,10,0.05,0.1,42
2077,4005444573,4,120,10,0.05,0.1,42
2078,606568788,6,120,10,0.05,0.1,42
2079,1380171310,5,120,10,0.05,0.1,42
2080,545379893,7,120,10,0.05,0.1,42
2081,1171906106,4,120,10,0.05,0.1,42
2082,4000206877,4,120,10,0.05,0.1,42
2083,2683608505,5,120,10,0.05,0.1,42
2084,511440223,4,120,10,0.05,0.1,42
2085,3199685332,4,120,10,0.05,0.1,42
2086,2631132896,5,120,10,0.05,0.1,42
2087,297969071,4,120,10,0.05,0.1,42
2088,3296821781,7,120,10,0.05,0.1,42
2089,3021235959,4,120,10,0.05,0.1,42
2090,2471682145,2,120,10,0.05,0.1,42
2091,814727746,5,120,10,0.05,0.1,42
2092,1270553279,5,120,10,0.05,0.1,42
2093,1823346637,5,120,10,0.05,0.1,42
2094,688355444,7,120,10,0.05,0.1,42
2095,2164059153,6,120,10,0.05,0.1,42
2096,603046277,5,120,10,0.05,0.1,42
2097,2959919503,3,120,10,0.05,0.1,42
2098,3347518964,7,120,10,0.05,0.1,42
2099,1532993938,6,120,10,0.05,0.1,42
2100,2025418589,4,120,10,0.05,0.1,42
2101,1910073274,3,120,10,0.05,0.1,42
2102,3403164907,5,120,10,0.05,0.1,42
2103,880200859,6,120,10,0.05,0.1,42
2104,2746217723,3,120,10,0.05,0.1,42
2105,3094353043,7,120,10,0.05,0.1,42
2106,3018568920,7,120,10,0.05,0.1,42
2107,305109346,8,120,10,0.05,0.1,42
2108,1274439218,4,120,10,0.05,0.1,42
2109,2845799676,6,120,10,0.05,0.1,42
2110,2842401560,4,120,10,0.05,0.1,42
2111,3596093237,3,120,10,0.05,0.1,42
2112,1929465909,8,120,10,0.05,0.1,42
2113,3338032405,5,120,10,0.05,0.1,42
2114,3895765319,4,120,10,0.05,0.1,42
2115,3555706018,4,120,10,0.05,0.1,42
2116,88345312,6,120,10,0.05,0.1,42
2117,376300046,2,120,10,0.05,0.1,42
2118,27240108,3,120,10,0.05,0.1,42
2119,678342915,4,120,10,0.05,0.1,42
2120,2938571827,6,120,10,0.05,0.1,42
2121,3417805140,7,120,10,0.05,0.1,42
2122,2521702525,4,120,10,0.05,0.1,42
2123,1484660659,5,120,10,0.05,0.1,42
2124,2563718475,4,120,10,0.05,0.1,42
2125,848266732,6,120,10,0.05,0.1,42
2126,2933518506,5,120,10,0.05,0.1,42
2127,1546079690,4,120,10,0.05,0.1,42
2128,2685325050,4,120,10,0.05,0.1,42
2129,3573958885,9,120,10,0.05,0.1,42
2130,3038552175,6,120,10,0.05,0.1,42
2131,1203898383,7,120,10,0.05,0.1,42
2132,385436317,3,120,10,0.05,0.1,42
2133,1459374239,8,120,10,0.05,0.1,42
2134,2677607594,4,120,10,0.05,0.1,42
2135,2242894914,3,120,10,0.05,0.1,42
2136,1935761589,4,120,10,0.05,0.1,42
2137,1632093604,7,120,10,0.05,0.1,42
2138,1145507444,6,120,10,0.05,0.1,42
2139,1352495312,3,120,10,0.05,0.1,42
2140,1338062213,8,120,10,0.05,0.1,42
2141,2857922363,7,120,10,0.05,0.1,42
2142,1999798849,6,120,10,0.05,0.1,42
2143,3758773863,3,120,10,0.05,0.1,42
2144,786637143,8,120,10,0.05,0.1,42
2145,2712853073,8,120,10,0.05,0.1,42
2146,4054171606,6,120,10,0.05,0.1,42
2147,493860130,4,120,10,0.05,0.1,42
2148,3114094009,4,120,10,0.05,0.1,42
2149,511530526,4,120,10,0.05,0.1,42
2150,3600669870,7,120,10,0.05,0.1,42
2151,1507076025,5,120,10,0.05,0.1,42
2152,1509707368,6,120,10,0.05,0.1,42
2153,2122919018,7,120,10,0.05,0.1,42
2154,929182801,4,120,10,0.05,0.1,42
2155,3302905875,9,120,10,0.05,0.1,42
2156,1867453771,6,120,10,0.05,0.1,42
2157,3446043141,7,120,10,0.05,0.1,42
2158,820007315,3,120,10,0.05,0.1,42
2159,2862849102,7,120,10,0.05,0.1,42
2160,4125527698,6,120,10,0.05,0.1,42
2161,3864785848,7,120,10,0.05,0.1,42
2162,3658430588,2,120,10,0.05,0.1,42
2163,592545692,7,120,10,0.05,0.1,42
2164,1695997,4,120,10,0.05,0.1,42
2165,2794692848,3,120,10,0.05,0.1,42
2166,3651628948,5,120,10,0.05,0.1,42
2167,3066218543,6,120,10,0.05,0.1,42
2168,1384186581,6,120,10,0.05,0.1,42
2169,1114431119,6,120,10,0.05,0.1,42
2170,379650450,5,120,10,0.05,0.1,42
2171,1875303051,6,120,10,0.05,0.1,42
2172,1082715724,4,120,10,0.05,0.1,42
2173,663928561,6,120,10,0.05,0.1,42
2174,3669711048,4,120,10,0.05,0.1,42
2175,1820834794,5,120,10,0.05,0.1,42
2176,3147237283,4,120,10,0.05,0.1,42
2177,2183885256,4,120,10,0.05,0.1,42
2178,1524992918,4,120,10,0.05,0.1,42
2179,1712708440,4,120,10,0.05,0.1,42
2180,502891869,7,120,10,0.05,0.1,42
2181,865305584,8,120,10,0.05,0.1,42
2182,1086552048,3,120,10,0.05,0.1,42
2183,3084670129,5,120,10,0.05,0.1,42
2184,1932560164,4,120,10,0.05,0.1,42
2185,3059765379,3,120,10,0.05,0.1,42
2186,4154372525,2,120,10,0.05,0.1,42
2187,84928706,5,120,10,0.05,0.1,42
2188,940013187,4,120,10,0.05,0.1,42
2189,2717451930,6,120,10,0.05,0.1,42
2190,4268658717,6,120,10,0.05,0.1,42
2191,805628905,4,120,10,0.05,0.1,42
2192,1789046102,7,120,10,0.05,0.1,42
2193,2743119459,5,120,10,0.05,0.1,42
2194,1984516922,5,120,10,0.05,0.1,42
2195,939183671,8,120,10,0.05,0.1,42
2196,308786947,2,120,10,0.05,0.1,42
2197,4221433342,7,120,10,0.05,0.1,42
2198,3471748573,8,120,10,0.05,0.1,42
2199,1687177085,5,120,10,0.05,0.1,42
2200,2339702689,3,120,10,0.05,0.1,42
2201,1572358491,6,120,10,0.05,0.1,42
2202,658668913,7,120,10,0.05,0.1,42
2203,463786473,6,120,10,0.05,0.1,42
2204,404601689,6,120,10,0.05,0.1,42
2205,376157960,4,120,10,0.05,0.1,42
2206,3091414320,3,120,10,0.05,0.1,42
2207,3739968134,7,120,10,0.05,0.1,42
2208,280776712,4,120,10,0.05,0.1,42
2209,3204495587,2,120,10,0.05,0.1,42
2210,3869980888,6,120,10,0.05,0.1,42
2211,4085817797,6,120,10,0.05,0.1,42
2212,1652029267,4,120,10,0.05,0.1,42
2213,2321134138,3,120,10,0.05,0.1,42
2214,4218986827,5,120,10,0.05,0.1,42
2215,1548015657,6,120,10,0.05,0.1,42
2216,2642464020,4,120,10,0.05,0.1,42
2217,2768038431,3,120,10,0.05,0.1,42
2218,1804662947,6,120,10,0.05,0.1,42
2219,1357189672,7,120,10,0.05,0.1,42
2220,2572286549,6,120,10,0.05,0.1,42
2221,3491090294,2,120,10,0.05,0.1,42
2222,1046155048,7,120,10,0.05,0.1,42
2223,3212215195,7,120,10,0.05,0.1,42
2224,1930438500,3,120,10,0.05,0.1,42
2225,4251941004,3,120,10,0.05,0.1,42
2226,3524010111,3,120,10,0.05,0.1,42
2227,1720495169,7,120,10,0.05,0.1,42
2228,2912683128,5,120,10,0.05,0.1,42
2229,1181066246,6,120,10,0.05,0.1,42
2230,3827900954,3,120,10,0.05,0.1,42
2231,321903554,3,120,10,0.05,0.1,42
2232,806893900,5,120,10,0.05,0.1,42
2233,2601485292,4,120,10,0.05,0.1,42
2234,2026987490,6,120,10,0.05,0.1,42
2235,1050994153,7,120,10,0.05,0.1,42
2236,4063749619,2,120,10,0.05,0.1,42
2237,963653651,4,120,10,0.05,0.1,42
2238,263224771,5,120,10,0.05,0.1,42
2239,3321652369,4,120,10,0.05,0.1,42
2240,400849616,4,120,10,0.05,0.1,42
2241,1150307187,5,120,10,0.05,0.1,42
2242,599278283,3,120,10,0.05,0.1,42
2243,3388321464,6,120,10,0.05,0.1,42
2244,2044248188,3,120,10,0.05,0.1,42
2245,2553591895,8,120,10,0.05,0.1,42
2246,3842204208,6,120,10,0.05,0.1,42
2247,2540830236,4,120,10,0.05,0.1,42
2248,3626087733,4,120,10,0.05,0.1,42
2249,2183218370,5,120,10,0.05,0.1,42
2250,927129969,6,120,10,0.05,0.1,42
2251,2955683809,6,120,10,0.05,0.1,42
2252,3041379011,5,120,10,0.05,0.1,42
2253,3048486615,7,120,10,0.05,0.1,42
2254,1205303716,4,120,10,0.05,0.1,42
2255,2621603247,8,120,10,0.05,0.1,42
2256,3339053041,3,120,10,0.05,0.1,42
2257,404001271,7,120,10,0.05,0.1,42
2258,3270702977,4,120,10,0.05,0.1,42
2259,706950638,6,120,10,0.05,0.1,42
2260,182625414,5,120,10,0.05,0.1,42
2261,2269695275,6,120,10,0.05,0.1,42
2262,785735142,3,120,10,0.05,0.1,42
2263,1459289879,5,120,10,0.05,0.1,42
2264,3638314248,5,120,10,0.05,0.1,42
2265,40604296,4,120,10,0.05,0.1,42
2266,1682771582,4,120,10,0.05,0.1,42
2267,284516536,8,120,10,0.05,0.1,42
2268,2952242099,4,120,10,0.05,0.1,42
2269,3045143778,5,120,10,0.05,0.1,42
2270,1334745853,3,120,10,0.05,0.1,42
2271,434544523,6,120,10,0.05,0.1,42
2272,3270220639,3,120,10,0.05,0.1,42
2273,1729093868,5,120,10,0.05,0.1,42
2274,249716881,7,120,10,0.05,0.1,42
2275,873417794,6,120,10,0.05,0.1,42
2276,1613233667,6,120,10,0.05,0.1,42
2277,299984258,7,120,10,0.05,0.1,42
2278,1893767891,5,120,10,0.05,0.1,42
2279,2344207828,3,120,10,0.05,0.1,42
2280,2428934482,2,120,10,0.05,0.1,42
2281,1265989014,3,120,10,0.05,0.1,42
2282,2591340871,3,120,10,0.05,0.1,42
2283,3532668509,5,120,10,0.05,0.1,42
2284,1904072057,3,120,10,0.05,0.1,42
2285,2456058119,3,120,10,0.05,0.1,42
2286,1358238086,4,120,10,0.05,0.1,42
2287,1121535028,4,120,10,0.05,0.1,42
2288,1610248846,6,120,10,0.05,0.1,42
2289,3026433408,5,120,10,0.05,0.1,42
2290,2796922054,3,120,10,0.05,0.1,42
2291,2515263782,6,120,10,0.05,0.1,42
2292,1369662279,5,120,10,0.05,0.1,42
2293,676854324,6,120,10,0.05,0.1,42
2294,3455843272,6,120,10,0.05,0.1,42
2295,3713504186,4,120,10,0.05,0.1,42
2296,3862330466,6,120,10,0.05,0.1,42
2297,3876745201,4,120,10,0.05,0.1,42
2298,706420008,6,120,10,0.05,0.1,42
2299,2451642220,6,120,10,0.05,0.1,42
2300,2945937235,4,120,10,0.05,0.1,42
2301,2293460432,5,120,10,0.05,0.1,42
2302,3122051173,5,120,10,0.05,0.1,42
2303,2729772504,5,120,10,0.05,0.1,42
2304,3544831357,4,120,10,0.05,0.1,42
2305,1077329877,3,120,10,0.05,0.1,42
2306,3806925722,7,120,10,0.05,0.1,42
2307,3964199173,4,120,10,0.05,0.1,42
2308,1123106901,4,120,10,0.05,0.1,42
2309,2879576001,3,120,10,0.05,0.1,42
2310,4064732533,4,120,10,0.05,0.1,42
2311,2760153065,4,120,10,0.05,0.1,42
2312,470694426,4,120,10,0.05,0.1,42
2313,1607613745,2,120,10,0.05,0.1,42
2314,2907097973,5,120,10,0.05,0.1,42
2315,1911213095,6,120,10,0.05,0.1,42
2316,167539064,3,120,10,0.05,0.1,42
2317,1725662648,8,120,10,0.05,0.1,42
2318,532042181,5,120,10,0.05,0.1,42
2319,333232177,4,120,10,0.05,0.1,42
2320,2372924571,4,120,10,0.05,0.1,42
2321,2355066300,4,120,10,0.05,0.1,42
2322,593454636,3,120,10,0.05,0.1,42
2323,2446219267,5,120,10,0.05,0.1,42
2324,2939560018,8,120,10,0.05,0.1,42
2325,1616882236,4,120,10,0.05,0.1,42
2326,331305100,5,120,10,0.05,0.1,42
2327,4219865195,3,120,10,0.05,0.1,42
2328,1186222176,6,120,10,0.05,0.1,42
2329,1485555816,3,120,10,0.05,0.1,42
2330,2171140955,6,120,10,0.05,0.1,42
2331,670121404,4,120,10,0.05,0.1,42
2332,255720057,7,120,10,0.05,0.1,42
2333,4004062154,4,120,10,0.05,0.1,42
2334,255814220,6,120,10,0.05,0.1,42
2335,160794104,5,120,10,0.05,0.1,42
2336,2750878019,4,120,10,0.05,0.1,42
2337,58687644,6,120,10,0.05,0.1,42
2338,2511956938,7,120,10,0.05,0.1,42
2339,3524587609,7,120,10,0.05,0.1,42
2340,2622454635,5,120,10,0.05,0.1,42
2341,1970704661,3,120,10,0.05,0.1,42
2342,1290237652,6,120,10,0.05,0.1,42
2343,2610810864,4,120,10,0.05,0.1,42
2344,4203477023,6,120,10,0.05,0.1,42
2345,3091718820,4,120,10,0.05,0.1,42
2346,1008242475,4,120,10,0.05,0.1,42
2347,296878975,8,120,10,0.05,0.1,42
2348,2669695524,7,120,10,0.05,0.1,42
2349,3750016231,4,120,10,0.05,0.1,42
2350,1473857194,3,120,10,0.05,0.1,42
2351,3373843957,4,120,10,0.05,0.1,42
2352,3119753095,5,120,10,0.05,0.1,42
2353,715336512,5,120,10,0.05,0.1,42
2354,330760644,3,120,10,0.05,0.1,42
2355,1124817350,3,120,10,0.05,0.1,42
2356,2887991239,6,120,10,0.05,0.1,42
2357,783425745,4,120,10,0.05,0.1,42
2358,1745186358,5,120,10,0.05,0.1,42
2359,311003748,6,120,10,0.05,0.1,42
2360,383354253,5,120,10,0.05,0.1,42
2361,2941553591,4,120,10,0.05,0.1,42
2362,2244723448,5,120,10,0.05,0.1,42
2363,4133215510,3,120,10,0.05,0.1,42
2364,914530118,5,120,10,0.05,0.1,42
2365,1105102013,8,120,10,0.05,0.1,42
2366,4035748607,4,120,10,0.05,0.1,42
2367,2111704243,7,120,10,0.05,0.1,42
2368,2715811563,7,120,10,0.05,0.1,42
2369,225965716,6,120,10,0.05,0.1,42
2370,4145378918,6,120,10,0.05,0.1,42
2371,244562398,2,120,10,0.05,0.1,42
2372,3822807167,4,120,10,0.05,0.1,42
2373,932244467,5,120,10,0.05,0.1,42
2374,2877738165,8,120,10,0.05,0.1,42
2375,46873510,3,120,10,0.05,0.1,42
2376,3189367053,6,120,10,0.05,0.1,42
2377,1574604601,3,120,10,0.05,0.1,42
2378,3581944755,5,120,10,0.05,0.1,42
2379,4206730608,4,120,10,0.05,0.1,42
2380,2156896523,7,120,10,0.05,0.1,42
2381,1212475175,5,120,10,0.05,0.1,42
2382,3550531027,4,120,10,0.05,0.1,42
2383,931006099,6,120,10,0.05,0.1,42
2384,611896972,6,120,10,0.05,0.1,42
